ts,"HourUTC | HourUTC | 804694","mFRRDownActBal | mFRRDownActBal | 804724","PriceArea | PriceArea | 804696","mFRRUpActSpec | mFRRUpActSpec | 804713","mFRRDownActSpec | mFRRDownActSpec | 804714","ImbalanceMWh | ImbalanceMWh | 804715","ImbalancePriceDKK | ImbalancePriceDKK | 804717","BalancingPowerPriceUpDKK | BalancingPowerPriceUpDKK | 804719","BalancingPowerPriceDownDKK | BalancingPowerPriceDownDKK | 804721","mFRRUpActBal | mFRRUpActBal | 804722"
"2023-01-01 00:00:00","2023-01-01 00:00:00",0,DK2,0,0,"-25,1","10,26","10,26","10,26",0
"2023-01-01 00:00:01","2023-01-01 00:00:00",0,DK1,0,0,-10,"10,26","10,26","10,26",0
"2023-01-01 01:00:00","2023-01-01 01:00:00","22,040001",DK2,0,0,"-87,599998","-44,619999","0,6693","-44,619999",0
"2023-01-01 01:00:01","2023-01-01 01:00:00","119,959999",DK1,0,0,-358,"-44,619999","0,6693","-44,619999",0
"2023-01-01 02:00:00","2023-01-01 02:00:00",23,DK2,0,0,"-119,400002","-44,619999","0,594933","-44,619999",0
"2023-01-01 02:00:01","2023-01-01 02:00:00","90,25",DK1,0,0,-311,"-44,619999","0,594933","-44,619999",0
"2023-01-01 03:00:00","2023-01-01 03:00:00",23,DK2,0,0,"99,199997","-44,619999","0,371833","-44,619999",0
"2023-01-01 03:00:01","2023-01-01 03:00:00","105,75",DK1,0,0,-258,"-44,619999","0,371833","-44,619999",0
"2023-01-01 04:00:00","2023-01-01 04:00:00",23,DK2,0,0,"148,5",-3,"0,6",-3,0
"2023-01-01 04:00:01","2023-01-01 04:00:00","84,959999",DK1,0,0,-336,-3,0,-3,0
"2023-01-01 05:00:00","2023-01-01 05:00:00",23,DK2,0,0,"150,199997","-18,59","0,66924","-18,59",0
"2023-01-01 05:00:01","2023-01-01 05:00:00","95,419998",DK1,0,0,-219,"-18,59","-2,82568","-18,59",0
"2023-01-01 06:00:00","2023-01-01 06:00:00",23,DK2,0,0,"11,5","-37,18","3,94108","-37,18",0
"2023-01-01 06:00:01","2023-01-01 06:00:00","75,459999",DK1,0,"0,17",-208,"-37,18",0,"-37,18",0
"2023-01-01 07:00:00","2023-01-01 07:00:00",23,DK2,0,0,"-15,2","-37,18","15,09508","-37,18",0
"2023-01-01 07:00:01","2023-01-01 07:00:00","98,330002",DK1,0,"1,67",-182,"-37,18",0,"-37,18",0
"2023-01-01 08:00:00","2023-01-01 08:00:00","27,959999",DK2,0,0,"27,799999","-52,060001","23,055143","-52,060001",0
"2023-01-01 08:00:01","2023-01-01 08:00:00","127,669998",DK1,0,0,-75,"-52,060001","0,297486","-52,060001",0
"2023-01-01 09:00:00","2023-01-01 09:00:00",30,DK2,0,0,"-44,400002","-52,060001","32,946545","-52,060001",0
"2023-01-01 09:00:01","2023-01-01 09:00:00","135,539993",DK1,0,0,-354,"-52,060001","5,949714","-52,060001",0
"2023-01-01 10:00:00","2023-01-01 10:00:00","29,459999",DK2,0,0,"43,400002","-52,060001","45,069088","-52,060001",0
"2023-01-01 10:00:01","2023-01-01 10:00:00","142,75",DK1,0,0,-364,"-52,060001","0,594971","-52,060001",0
"2023-01-01 11:00:00","2023-01-01 11:00:00","16,290001",DK2,0,0,"-22,799999","-37,18","45,06216","-37,18",0
"2023-01-01 11:00:01","2023-01-01 11:00:00","94,669998",DK1,0,0,-215,"-37,18","0,29744","-37,18",0
"2023-01-01 12:00:00","2023-01-01 12:00:00","14,46",DK2,0,0,"-15,3","-37,18","42,236481","-37,18",0
"2023-01-01 12:00:01","2023-01-01 12:00:00","57,75",DK1,0,0,-213,"-37,18",0,"-37,18",0
"2023-01-01 13:00:00","2023-01-01 13:00:00","6,71",DK2,0,0,"-80,900002","3,32","130,660431","3,32",0
"2023-01-01 13:00:01","2023-01-01 13:00:00","54,330002",DK1,0,0,-215,"3,32","6,271111","3,32",0
"2023-01-01 14:00:00","2023-01-01 14:00:00",0,DK2,0,0,"4,3","70,720001","179,291199","70,720001",0
"2023-01-01 14:00:01","2023-01-01 14:00:00",0,DK1,0,0,-227,"70,720001","174,978104","70,720001",0
"2023-01-01 15:00:00","2023-01-01 15:00:00",0,DK2,0,0,"73,300003","983,109985","983,109985","271,731018","3,12"
"2023-01-01 15:00:01","2023-01-01 15:00:00",0,DK1,0,0,-145,"983,109985","983,109985","271,731018","23,92"
"2023-01-01 16:00:00","2023-01-01 16:00:00",0,DK2,0,0,"-221,300003","1115,47998","1115,47998","342,303619","23,33"
"2023-01-01 16:00:01","2023-01-01 16:00:00",0,DK1,0,0,-334,"1115,47998","1115,47998","342,303619","313,380005"
"2023-01-01 17:00:00","2023-01-01 17:00:00",0,DK2,0,0,"-332,899994","1115,47998","1115,47998","413,248138","7,5"
"2023-01-01 17:00:01","2023-01-01 17:00:00",0,DK1,0,0,-151,"1115,47998","1115,47998","413,248138","190,169998"
"2023-01-01 18:00:00","2023-01-01 18:00:00",0,DK2,0,"1,25","-426,200012","743,650024","743,650024","230,531509","1,92"
"2023-01-01 18:00:01","2023-01-01 18:00:00","0,5",DK1,0,"3,33",-199,"743,650024","743,650024","230,531509",0
"2023-01-01 19:00:00","2023-01-01 19:00:00","13,38",DK2,0,0,"-491,700012","215,660004","366,10144","215,660004",0
"2023-01-01 19:00:01","2023-01-01 19:00:00","42,880001",DK1,0,0,-163,"215,660004","366,10144","215,660004",0
"2023-01-01 20:00:00","2023-01-01 20:00:00",0,DK2,0,0,"-474,700012","334,570007","334,570007","334,570007",0
"2023-01-01 20:00:01","2023-01-01 20:00:00",0,DK1,0,0,-130,"334,570007","334,570007","334,570007",0
"2023-01-01 21:00:00","2023-01-01 21:00:00",0,DK2,0,0,"-358,299988","341,779999","341,779999","341,779999",0
"2023-01-01 21:00:01","2023-01-01 21:00:00",0,DK1,0,0,8,"341,779999","341,779999","341,779999",0
"2023-01-01 22:00:00","2023-01-01 22:00:00",0,DK2,0,0,"-146,100006","260,279999","260,279999","260,279999",0
"2023-01-01 22:00:01","2023-01-01 22:00:00",0,DK1,0,0,-186,"260,279999","260,279999","260,279999",0
"2023-01-01 23:00:00","2023-01-01 23:00:00",0,DK2,0,0,-14,"430,649994","430,649994","430,649994",0
"2023-01-01 23:00:01","2023-01-01 23:00:00",0,DK1,0,0,-208,"430,649994","430,649994","430,649994",0
"2023-01-02 00:00:00","2023-01-02 00:00:00",0,DK2,0,0,"41,299999","568,349976","568,349976","384,229248",0
"2023-01-02 00:00:01","2023-01-02 00:00:00",0,DK1,0,0,-114,"568,349976","568,349976","384,229248",0
"2023-01-02 01:00:00","2023-01-02 01:00:00",0,DK2,0,0,"60,200001","636,789978","636,789978","393,09494",0
"2023-01-02 01:00:01","2023-01-02 01:00:00",0,DK1,0,0,1,"636,789978","636,789978","393,615479",0
"2023-01-02 02:00:00","2023-01-02 02:00:00",0,DK2,0,0,79,240,"328,428894",240,0
"2023-01-02 02:00:01","2023-01-02 02:00:00","21,67",DK1,0,0,-43,240,"328,428894",240,0
"2023-01-02 03:00:00","2023-01-02 03:00:00",0,DK2,0,0,"105,300003","372,420013","372,420013","372,420013",0
"2023-01-02 03:00:01","2023-01-02 03:00:00",0,DK1,0,0,-69,"372,420013","372,420013","372,420013",0
"2023-01-02 04:00:00","2023-01-02 04:00:00",0,DK2,0,0,"196,399994","525,97998","525,97998","525,97998",0
"2023-01-02 04:00:01","2023-01-02 04:00:00",0,DK1,0,0,-52,"573,280029","573,280029","573,280029",0
"2023-01-02 05:00:00","2023-01-02 05:00:00","8,75",DK2,0,0,"-146,100006","319,769989","773,992126","319,769989",0
"2023-01-02 05:00:01","2023-01-02 05:00:00","106,709999",DK1,0,0,-198,"319,769989","781,42865","319,769989",0
"2023-01-02 06:00:00","2023-01-02 06:00:00","5,42",DK2,0,0,"-393,399994","1045,869995","1045,869995","572,61084",0
"2023-01-02 06:00:01","2023-01-02 06:00:00","22,209999",DK1,0,0,-216,"1045,869995","1045,869995","572,61084",0
"2023-01-02 07:00:00","2023-01-02 07:00:00",0,DK2,0,0,"-458,899994","1085,579956","1085,579956","1085,579956",0
"2023-01-02 07:00:01","2023-01-02 07:00:00",0,DK1,0,0,-114,"1085,579956","1085,579956","1085,579956",0
"2023-01-02 08:00:00","2023-01-02 08:00:00",4,DK2,0,0,"-337,899994","929,559998","1093,534424","929,559998",0
"2023-01-02 08:00:01","2023-01-02 08:00:00","3,25",DK1,0,0,-132,"929,559998","1093,534424","929,559998",0
"2023-01-02 09:00:00","2023-01-02 09:00:00",0,DK2,0,0,"-71,5","855,840027","1082,794922","855,840027",0
"2023-01-02 09:00:01","2023-01-02 09:00:00","8,33",DK1,0,0,-22,"855,840027","1082,794922","855,840027",0
"2023-01-02 10:00:00","2023-01-02 10:00:00","1,67",DK2,0,0,"70,300003","1141,5","1141,5","892,377869",0
"2023-01-02 10:00:01","2023-01-02 10:00:00","42,830002",DK1,0,0,-100,"1141,5","1141,5","892,377869",0
"2023-01-02 11:00:00","2023-01-02 11:00:00",0,DK2,0,0,"268,600006","1301,390015","1301,390015","1073,68396","10,08"
"2023-01-02 11:00:01","2023-01-02 11:00:00",0,DK1,0,0,41,"1301,390015","1301,390015","1073,68396","28,17"
"2023-01-02 12:00:00","2023-01-02 12:00:00",0,DK2,0,0,"-119,699997","1189,839966","1189,839966","1069,071167",0
"2023-01-02 12:00:01","2023-01-02 12:00:00",0,DK1,0,0,142,"1189,839966","1189,839966","1069,071167","34,080002"
"2023-01-02 13:00:00","2023-01-02 13:00:00","13,21",DK2,0,0,"-206,399994","907,25","1102,085693","907,25",0
"2023-01-02 13:00:01","2023-01-02 13:00:00","63,919998",DK1,0,0,-10,"907,25","1102,085693","907,25",0
"2023-01-02 14:00:00","2023-01-02 14:00:00","2,71",DK2,0,0,"-104,400002","951,869995","1155,183472","951,869995",0
"2023-01-02 14:00:01","2023-01-02 14:00:00","73,419998",DK1,0,0,68,"951,869995","1155,183472","951,869995",0
"2023-01-02 15:00:00","2023-01-02 15:00:00",0,DK2,0,0,"-213,800003","1211,329956","1211,329956","1211,329956",0
"2023-01-02 15:00:01","2023-01-02 15:00:00",0,DK1,0,0,97,"1211,329956","1211,329956","1211,329956",0
"2023-01-02 16:00:00","2023-01-02 16:00:00",0,DK2,0,0,"-81,599998","1301,449951","1301,449951","1264,193481","4,58"
"2023-01-02 16:00:01","2023-01-02 16:00:00",0,DK1,0,0,-32,"1301,449951","1301,449951","1264,193481","15,5"
"2023-01-02 17:00:00","2023-01-02 17:00:00",0,DK2,0,"1,62","-124,900002","1405,5","1405,5","1299,455444","14,42"
"2023-01-02 17:00:01","2023-01-02 17:00:00",0,DK1,0,"11,29",35,"1405,5","1405,5","1299,455444","57,080002"
"2023-01-02 18:00:00","2023-01-02 18:00:00",0,DK2,0,"92,919998","25,6","1223,01001","1223,01001","1223,01001",0
"2023-01-02 18:00:01","2023-01-02 18:00:00",0,DK1,0,"808,619995",44,"1223,01001","1223,01001","1223,01001",0
"2023-01-02 19:00:00","2023-01-02 19:00:00",0,DK2,0,"151,710007",-150,"1137,780029","1137,780029","1137,780029",0
"2023-01-02 19:00:01","2023-01-02 19:00:00",0,DK1,0,"504,5",62,"1137,780029","1137,780029","1137,780029",0
"2023-01-02 20:00:00","2023-01-02 20:00:00",0,DK2,0,0,"-228,699997","951,869995","1053,526733","951,869995",0
"2023-01-02 20:00:01","2023-01-02 20:00:00","5,42",DK1,0,0,-17,"951,869995","1053,526733","951,869995",0
"2023-01-02 21:00:00","2023-01-02 21:00:00","20,08",DK2,0,0,-88,400,"979,141052",400,0
"2023-01-02 21:00:01","2023-01-02 21:00:00",63,DK1,0,0,6,400,"1003,234802",400,0
"2023-01-02 22:00:00","2023-01-02 22:00:00","47,580002",DK2,0,0,"-102,5",400,"877,932678",400,0
"2023-01-02 22:00:01","2023-01-02 22:00:00",173,DK1,0,0,-36,400,"923,740479",400,0
"2023-01-02 23:00:00","2023-01-02 23:00:00",0,DK2,0,0,21,"851,580017","851,580017","586,139893",0
"2023-01-02 23:00:01","2023-01-02 23:00:00",0,DK1,0,0,-110,"966,940002","966,940002","966,940002",0
"2023-01-03 00:00:00","2023-01-03 00:00:00",0,DK2,0,0,"21,299999","883,119995","883,119995","549,848938",0
"2023-01-03 00:00:01","2023-01-03 00:00:00",0,DK1,0,0,-46,"892,48999","892,48999","892,48999",0
"2023-01-03 01:00:00","2023-01-03 01:00:00",0,DK2,0,0,"7,8","806,960022","806,960022","549,922791",0
"2023-01-03 01:00:01","2023-01-03 01:00:00",0,DK1,0,0,-33,"883,27002","883,27002","883,27002",0
"2023-01-03 02:00:00","2023-01-03 02:00:00",0,DK2,0,0,"-55,400002","531,330017","531,330017","531,330017",0
"2023-01-03 02:00:01","2023-01-03 02:00:00",0,DK1,0,0,-123,"855,299988","855,299988","855,299988",0
"2023-01-03 03:00:00","2023-01-03 03:00:00",0,DK2,0,0,"-121,400002","766,049988","766,049988","537,945618","4,17"
"2023-01-03 03:00:01","2023-01-03 03:00:00",0,DK1,0,0,-116,"845,109985","845,109985","845,109985",0
"2023-01-03 04:00:00","2023-01-03 04:00:00",0,DK2,0,0,"-139,5","573,719971","573,719971","573,719971",0
"2023-01-03 04:00:01","2023-01-03 04:00:00",0,DK1,0,0,-85,"864,75","864,75","864,75",0
"2023-01-03 05:00:00","2023-01-03 05:00:00",0,DK2,0,0,"-76,5","1130,47998","1130,47998","762,181519",0
"2023-01-03 05:00:01","2023-01-03 05:00:00",0,DK1,0,0,-89,"1130,47998","1130,47998","1033,199219","4,79"
"2023-01-03 06:00:00","2023-01-03 06:00:00",0,DK2,0,0,"33,5","1561,849976","1561,849976","1152,496582","18,08"
"2023-01-03 06:00:01","2023-01-03 06:00:00",0,DK1,0,0,-105,"1561,849976","1561,849976","1189,385986","34,959999"
"2023-01-03 07:00:00","2023-01-03 07:00:00",0,DK2,0,0,"132,300003","1561,849976","1561,849976","1219,135498","19,459999"
"2023-01-03 07:00:01","2023-01-03 07:00:00",0,DK1,0,0,-41,"1561,849976","1561,849976","1258,181641","47,459999"
"2023-01-03 08:00:00","2023-01-03 08:00:00",0,DK2,0,0,38,"1480,040039","1480,040039","1242,564331","11,08"
"2023-01-03 08:00:01","2023-01-03 08:00:00",0,DK1,0,0,142,"1480,040039","1480,040039","1273,131836","36,419998"
"2023-01-03 09:00:00","2023-01-03 09:00:00",0,DK2,0,0,"-198,199997","1465,170044","1465,170044","1253,724487",7
"2023-01-03 09:00:01","2023-01-03 09:00:00",0,DK1,0,0,31,"1465,170044","1465,170044","1253,724487","47,959999"
"2023-01-03 10:00:00","2023-01-03 10:00:00",0,DK2,0,0,"-148,600006","1457,72998","1457,72998","1260,564575","14,46"
"2023-01-03 10:00:01","2023-01-03 10:00:00",0,DK1,0,0,64,"1457,72998","1457,72998","1260,564575","95,169998"
"2023-01-03 11:00:00","2023-01-03 11:00:00",0,DK2,0,0,-327,"1372,199951","1372,199951","1223,452026",10
"2023-01-03 11:00:01","2023-01-03 11:00:00",0,DK1,0,0,108,"1372,199951","1372,199951","1223,452026","65,25"
"2023-01-03 12:00:00","2023-01-03 12:00:00",0,DK2,0,0,"-223,100006","1338,72998","1338,72998","1196,750244",10
"2023-01-03 12:00:01","2023-01-03 12:00:00",0,DK1,0,0,-37,"1338,72998","1338,72998","1196,750244","17,459999"
"2023-01-03 13:00:00","2023-01-03 13:00:00",0,DK2,0,0,341,"1494,920044","1494,920044","1212,744629","19,879999"
"2023-01-03 13:00:01","2023-01-03 13:00:00",0,DK1,0,0,84,"1494,920044","1494,920044","1212,744629","38,040001"
"2023-01-03 14:00:00","2023-01-03 14:00:00",0,DK2,0,0,22,"1487,47998","1487,47998","1247,475098","26,620001"
"2023-01-03 14:00:01","2023-01-03 14:00:00",0,DK1,0,0,85,"1487,47998","1487,47998","1247,475098","33,169998"
"2023-01-03 15:00:00","2023-01-03 15:00:00",0,DK2,0,0,"-69,599998","1465,170044","1465,170044","1239,147095","6,71"
"2023-01-03 15:00:01","2023-01-03 15:00:00",0,DK1,0,0,87,"1465,170044","1465,170044","1239,147095","22,709999"
"2023-01-03 16:00:00","2023-01-03 16:00:00",0,DK2,0,0,-40,"1859,349976","1859,349976","1269,712891","17,67"
"2023-01-03 16:00:01","2023-01-03 16:00:00",0,DK1,0,0,-2,"1859,349976","1859,349976","1269,712891","60,919998"
"2023-01-03 17:00:00","2023-01-03 17:00:00",0,DK2,0,"2,62",-105,"1859,349976","1859,349976","1256,399902","99,120003"
"2023-01-03 17:00:01","2023-01-03 17:00:00",0,DK1,0,"8,46",36,"1859,349976","1859,349976","1256,399902","90,959999"
"2023-01-03 18:00:00","2023-01-03 18:00:00",0,DK2,0,"120,209999","-240,5","1197,349976","1197,349976","1197,349976",0
"2023-01-03 18:00:01","2023-01-03 18:00:00",0,DK1,0,"282,119995",-155,"1197,349976","1197,349976","1197,349976",0
"2023-01-03 19:00:00","2023-01-03 19:00:00",0,DK2,0,0,"-53,5","1112,780029","1112,780029","1112,780029",0
"2023-01-03 19:00:01","2023-01-03 19:00:00",0,DK1,0,0,-17,"1112,780029","1112,780029","1112,780029",0
"2023-01-03 20:00:00","2023-01-03 20:00:00",0,DK2,0,0,"-77,599998","974,669983","974,669983","974,669983",0
"2023-01-03 20:00:01","2023-01-03 20:00:00",0,DK1,0,0,65,"974,22998","974,22998","974,22998",0
"2023-01-03 21:00:00","2023-01-03 21:00:00",0,DK2,0,0,"-67,800003","911,969971","911,969971","849,86792",0
"2023-01-03 21:00:01","2023-01-03 21:00:00",0,DK1,0,0,-69,"911,969971","911,969971","849,86792","3,96"
"2023-01-03 22:00:00","2023-01-03 22:00:00",0,DK2,0,0,"-90,599998","911,830017","911,830017","696,590576",0
"2023-01-03 22:00:01","2023-01-03 22:00:00",0,DK1,0,0,-3,"911,830017","911,830017","696,590576","4,79"
"2023-01-03 23:00:00","2023-01-03 23:00:00",0,DK2,0,0,"18,200001","780,890015","780,890015","616,382507",0
"2023-01-03 23:00:01","2023-01-03 23:00:00",0,DK1,0,0,-21,"780,890015","780,890015","601,582764",23
"2023-01-04 00:00:00","2023-01-04 00:00:00",0,DK2,0,0,"13,3","780,890015","780,890015","586,336792",0
"2023-01-04 00:00:01","2023-01-04 00:00:00",0,DK1,0,0,-84,"780,890015","780,890015","525,576172","23,5"
"2023-01-04 01:00:00","2023-01-04 01:00:00",0,DK2,0,0,"51,700001","741,719971","741,719971","520,088989",0
"2023-01-04 01:00:01","2023-01-04 01:00:00",0,DK1,0,0,-8,"741,719971","741,719971","297,491211","33,75"
"2023-01-04 02:00:00","2023-01-04 02:00:00",0,DK2,0,0,-72,"610,359985","610,359985","515,091187",0
"2023-01-04 02:00:01","2023-01-04 02:00:00",0,DK1,0,0,-84,"610,359985","610,359985","64,553734",32
"2023-01-04 03:00:00","2023-01-04 03:00:00","17,5",DK2,0,0,-48,"431,350006","533,60968","431,350006",0
"2023-01-04 03:00:01","2023-01-04 03:00:00",0,DK1,0,0,-88,"6,32","6,32","6,32",0
"2023-01-04 04:00:00","2023-01-04 04:00:00","53,830002",DK2,0,0,"-14,3","334,670013","607,835144","334,670013",0
"2023-01-04 04:00:01","2023-01-04 04:00:00",0,DK1,0,0,-186,"81,959999","81,959999","81,959999",0
"2023-01-04 05:00:00","2023-01-04 05:00:00",0,DK2,0,0,"2,2","743,640015","743,640015","595,789612",0
"2023-01-04 05:00:01","2023-01-04 05:00:00",0,DK1,0,0,-161,"743,640015","743,640015","453,814514",1
"2023-01-04 06:00:00","2023-01-04 06:00:00",0,DK2,0,0,-25,"1022,590027","1022,590027","619,726746","2,92"
"2023-01-04 06:00:01","2023-01-04 06:00:00",0,DK1,0,0,-133,"1022,590027","1022,590027","589,011841","54,880001"
"2023-01-04 07:00:00","2023-01-04 07:00:00",0,DK2,0,0,"493,399994","1022,590027","1022,590027","641,591553",0
"2023-01-04 07:00:01","2023-01-04 07:00:00",0,DK1,0,0,-51,"1022,590027","1022,590027","626,196899","73,790001"
"2023-01-04 08:00:00","2023-01-04 08:00:00",0,DK2,0,0,"846,400024","1147,790039","1147,790039","634,876526","17,5"
"2023-01-04 08:00:01","2023-01-04 08:00:00",0,DK1,0,0,95,"1147,790039","1147,790039","619,631104","75,830002"
"2023-01-04 09:00:00","2023-01-04 09:00:00",0,DK2,0,0,"757,599976","1147,790039","1147,790039","564,822144","32,919998"
"2023-01-04 09:00:01","2023-01-04 09:00:00",0,DK1,0,0,-63,"1147,790039","1147,790039","521,093994","81,709999"
"2023-01-04 10:00:00","2023-01-04 10:00:00",0,DK2,0,0,"404,100006","1043,26001","1043,26001","607,675903","19,379999"
"2023-01-04 10:00:01","2023-01-04 10:00:00",0,DK1,0,0,-191,"1043,26001","1043,26001","593,025024","74,620003"
"2023-01-04 11:00:00","2023-01-04 11:00:00",0,DK2,0,0,"526,099976","1145,300049","1145,300049","601,580017",5
"2023-01-04 11:00:01","2023-01-04 11:00:00",0,DK1,0,0,-145,"1145,300049","1145,300049","601,580017","52,669998"
"2023-01-04 12:00:00","2023-01-04 12:00:00",0,DK2,0,0,700,"1167,609985","1167,609985","592,878174",5
"2023-01-04 12:00:01","2023-01-04 12:00:00",0,DK1,0,0,-171,"1167,609985","1167,609985","592,878174","91,040001"
"2023-01-04 13:00:00","2023-01-04 13:00:00",0,DK2,0,0,"649,599976","1167,609985","1167,609985","596,59668","4,79"
"2023-01-04 13:00:01","2023-01-04 13:00:00",0,DK1,0,0,-85,"1167,609985","1167,609985","596,59668","71,25"
"2023-01-04 14:00:00","2023-01-04 14:00:00",0,DK2,0,0,"684,299988","1156,449951","1156,449951","593,024536",0
"2023-01-04 14:00:01","2023-01-04 14:00:00",0,DK1,0,0,-103,"1156,449951","1156,449951","593,024536","69,5"
"2023-01-04 15:00:00","2023-01-04 15:00:00",0,DK2,0,0,"409,600006","1078,369995","1078,369995","601,061096",0
"2023-01-04 15:00:01","2023-01-04 15:00:00",0,DK1,0,0,-37,"1078,369995","1078,369995","601,061096","43,209999"
"2023-01-04 16:00:00","2023-01-04 16:00:00",0,DK2,0,0,"261,5","640,77002","640,77002","640,77002",0
"2023-01-04 16:00:01","2023-01-04 16:00:00",0,DK1,0,0,-52,"640,77002","640,77002","640,77002",0
"2023-01-04 17:00:00","2023-01-04 17:00:00",0,DK2,0,0,"444,299988","1078,369995","1078,369995","537,548828",0
"2023-01-04 17:00:01","2023-01-04 17:00:00",0,DK1,0,0,-47,"1078,369995","1078,369995","537,548828","54,830002"
"2023-01-04 18:00:00","2023-01-04 18:00:00",0,DK2,0,0,"138,699997","892,440002","892,440002","495,378571",0
"2023-01-04 18:00:01","2023-01-04 18:00:00",0,DK1,0,0,-100,"892,440002","892,440002","495,378571","96,330002"
"2023-01-04 19:00:00","2023-01-04 19:00:00",0,DK2,0,0,"-106,599998",1004,1004,"462,06311","4,79"
"2023-01-04 19:00:01","2023-01-04 19:00:00",0,DK1,0,0,-75,1004,1004,"321,279999","119,959999"
"2023-01-04 20:00:00","2023-01-04 20:00:00",0,DK2,0,0,"-215,899994","918,320007","918,320007","425,842255","6,88"
"2023-01-04 20:00:01","2023-01-04 20:00:00",0,DK1,0,0,-161,"918,320007","918,320007","232,406052","32,880001"
"2023-01-04 21:00:00","2023-01-04 21:00:00",0,DK2,0,0,"25,5","669,330017","669,330017","282,15979",0
"2023-01-04 21:00:01","2023-01-04 21:00:00",0,DK1,0,0,-125,"669,330017","669,330017","259,997528","30,959999"
"2023-01-04 22:00:00","2023-01-04 22:00:00",0,DK2,0,0,"-108,900002","803,200012","803,200012","229,209488",0
"2023-01-04 22:00:01","2023-01-04 22:00:00",0,DK1,0,0,-127,"803,200012","803,200012","67,602669","79,040001"
"2023-01-04 23:00:00","2023-01-04 23:00:00",0,DK2,0,0,"-144,300003","821,830017","821,830017","223,344406","4,58"
"2023-01-04 23:00:01","2023-01-04 23:00:00",0,DK1,0,0,-250,"821,830017","821,830017","0,669364","125,959999"
"2023-01-05 00:00:00","2023-01-05 00:00:00",0,DK2,0,0,"-57,599998","554,099976","554,099976","209,367981",0
"2023-01-05 00:00:01","2023-01-05 00:00:00",0,DK1,0,0,-331,"554,099976","554,099976","0,743758","93,5"
"2023-01-05 01:00:00","2023-01-05 01:00:00",0,DK2,0,0,"83,599998","572,859985","572,859985","205,87854",0
"2023-01-05 01:00:01","2023-01-05 01:00:00",0,DK1,0,0,-312,"572,859985","572,859985","0,892537","132,330002"
"2023-01-05 02:00:00","2023-01-05 02:00:00",0,DK2,0,0,"144,199997","552,880005","552,880005","206,456146",0
"2023-01-05 02:00:01","2023-01-05 02:00:00",0,DK1,0,0,-230,"552,880005","552,880005","0,892462","87,790001"
"2023-01-05 03:00:00","2023-01-05 03:00:00",0,DK2,0,0,"-107,5","390,459991","390,459991","212,930847",0
"2023-01-05 03:00:01","2023-01-05 03:00:00",0,DK1,0,0,-272,"390,459991","390,459991","16,585253","35,080002"
"2023-01-05 04:00:00","2023-01-05 04:00:00",0,DK2,0,0,"37,900002","131,869995","131,869995","131,869995",0
"2023-01-05 04:00:01","2023-01-05 04:00:00",0,DK1,0,0,-253,"74,889999","74,889999","74,889999",0
"2023-01-05 05:00:00","2023-01-05 05:00:00",0,DK2,0,0,"313,700012","466,320007","466,320007","466,320007",0
"2023-01-05 05:00:01","2023-01-05 05:00:00",0,DK1,0,0,111,"453,980011","453,980011","453,980011",0
"2023-01-05 06:00:00","2023-01-05 06:00:00",0,DK2,0,0,"60,799999","826,179993","826,179993","636,146667","19,459999"
"2023-01-05 06:00:01","2023-01-05 06:00:00",0,DK1,0,0,-86,"826,179993","826,179993","648,493286","7,67"
"2023-01-05 07:00:00","2023-01-05 07:00:00",0,DK2,0,0,"-19,4","1033,800049","1033,800049","695,695374","28,92"
"2023-01-05 07:00:01","2023-01-05 07:00:00",0,DK1,0,0,-387,"1033,800049","1033,800049","712,801392",0
"2023-01-05 08:00:00","2023-01-05 08:00:00",0,DK2,0,0,-88,"1109,880005","1109,880005","802,641907","9,96"
"2023-01-05 08:00:01","2023-01-05 08:00:00",0,DK1,0,0,2,"1109,880005","1109,880005","933,762939","15,5"
"2023-01-05 09:00:00","2023-01-05 09:00:00",0,DK2,0,0,"62,299999","1167,670044","1167,670044","957,563782","4,58"
"2023-01-05 09:00:01","2023-01-05 09:00:00",0,DK1,0,0,36,"1167,670044","1167,670044","981,14032","21,959999"
"2023-01-05 10:00:00","2023-01-05 10:00:00",0,DK2,0,0,"209,300003","1211,589966","1211,589966","1038,526855",0
"2023-01-05 10:00:01","2023-01-05 10:00:00",0,DK1,0,0,-138,"1211,589966","1211,589966","1064,036499","34,040001"
"2023-01-05 11:00:00","2023-01-05 11:00:00",0,DK2,0,0,"77,599998","1115,609985","1115,609985","1041,161621",0
"2023-01-05 11:00:01","2023-01-05 11:00:00",0,DK1,0,0,-71,"1115,609985","1115,609985","1048,004028","13,33"
"2023-01-05 12:00:00","2023-01-05 12:00:00","6,46",DK2,0,0,"-80,400002","1115,609985","1115,609985","676,803406",0
"2023-01-05 12:00:01","2023-01-05 12:00:00","22,42",DK1,0,"16,75",-48,"1115,609985","1115,609985","676,803406",0
"2023-01-05 13:00:00","2023-01-05 13:00:00","29,709999",DK2,0,0,"153,199997","676,799988","1111,141968","676,799988",0
"2023-01-05 13:00:01","2023-01-05 13:00:00","203,169998",DK1,0,0,-5,"676,799988","1123,264893","676,799988",0
"2023-01-05 14:00:00","2023-01-05 14:00:00",0,DK2,0,0,"54,299999","1004,049988","1154,285645","1004,049988",0
"2023-01-05 14:00:01","2023-01-05 14:00:00","6,67",DK1,0,0,-41,"1004,049988","1186,117676","1004,049988",0
